version,base version,scenario,test case,timestamp,duration,base duration,relative duration
8.0.100-preview.5.23274.2,7.0.100,cold,NuGetClient-win-d76a117,2023-05-25T08:09:17.8867175Z,99.0018656,90.7106163,109.14032958675864
8.0.100-preview.5.23274.2,7.0.100,force,NuGetClient-win-d76a117,2023-05-25T08:09:17.8867175Z,18.5601279,15.611152,118.89018760434848
8.0.100-preview.5.23274.2,7.0.100,noop,NuGetClient-win-d76a117,2023-05-25T08:09:17.8867175Z,13.0064627,9.8186844,132.466450393293
8.0.100-preview.5.23274.2,6.0.400,warmup,LargeAppCPM64-142722b,2023-05-25T08:04:45.0054837Z,94.5492353,68.6012967,137.82426841503127
8.0.100-preview.5.23274.2,6.0.400,arctic,LargeAppCPM64-142722b,2023-05-25T08:04:45.0054837Z,78.9012669,44.7964954,176.1326777808605
8.0.100-preview.5.23274.2,6.0.400,cold,LargeAppCPM64-142722b,2023-05-25T08:04:45.0054837Z,56.9220716,40.3450482,141.08812392000067
8.0.100-preview.5.23274.2,6.0.400,force,LargeAppCPM64-142722b,2023-05-25T08:04:45.0054837Z,41.9243756,38.2989232,109.46619930035004
8.0.100-preview.5.23274.2,6.0.400,noop,LargeAppCPM64-142722b,2023-05-25T08:04:45.0054837Z,14.1475262,9.0904364,155.6308803832564
8.0.100-preview.5.23274.2,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-05-25T08:05:51.6388038Z,116.5571353,83.8797966,138.95734136770665
8.0.100-preview.5.23274.2,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-05-25T08:05:51.6388038Z,86.0976489,57.4881901,149.76580189815368
8.0.100-preview.5.23274.2,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2023-05-25T08:05:51.6388038Z,71.9599566,53.0786336,135.5723607022167
8.0.100-preview.5.23274.2,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2023-05-25T08:05:51.6388038Z,55.4930871,53.6490291,103.43726257666795
8.0.100-preview.5.23274.2,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2023-05-25T08:05:51.6388038Z,23.7418255,20.5017332,115.80399212296841
8.0.100-preview.5.23274.2,6.0.400,warmup,OrchardCore-5dbd92c,2023-05-25T08:03:40.9800993Z,58.2176025,26.9639919,215.9086930299812
8.0.100-preview.5.23274.2,6.0.400,arctic,OrchardCore-5dbd92c,2023-05-25T08:03:40.9800993Z,57.0663338,24.6214678,231.77470272507472
8.0.100-preview.5.23274.2,6.0.400,cold,OrchardCore-5dbd92c,2023-05-25T08:03:40.9800993Z,53.8091418,21.6296445,248.77497085076917
8.0.100-preview.5.23274.2,6.0.400,force,OrchardCore-5dbd92c,2023-05-25T08:03:40.9800993Z,21.6412363,13.881267,155.90245688668045
8.0.100-preview.5.23274.2,6.0.400,noop,OrchardCore-5dbd92c,2023-05-25T08:03:40.9800993Z,16.9045584,10.0082083,168.90694011634432
8.0.100-preview.5.23274.2,7.0.100,warmup,Orleans-eda972a,2023-05-25T08:02:26.0934751Z,39.170828,18.5684871,210.9532553139453
8.0.100-preview.5.23274.2,7.0.100,arctic,Orleans-eda972a,2023-05-25T08:02:26.0934751Z,37.9783039,18.1349509,209.42049476406356
8.0.100-preview.5.23274.2,7.0.100,cold,Orleans-eda972a,2023-05-25T08:02:26.0934751Z,37.4727698,13.857109,270.42271082662336
8.0.100-preview.5.23274.2,7.0.100,force,Orleans-eda972a,2023-05-25T08:02:26.0934751Z,6.9224912,4.9037831,141.1663415537282
8.0.100-preview.5.23274.2,7.0.100,noop,Orleans-eda972a,2023-05-25T08:02:26.0934751Z,4.9290611,3.6488303,135.08606031911103
8.0.100-preview.5.23275.7,7.0.100,warmup,NuGetClient-win-d76a117,2023-05-25T16:10:04.1028846Z,117.1110375,165.1510212,70.91148250193199
8.0.100-preview.5.23275.7,7.0.100,arctic,NuGetClient-win-d76a117,2023-05-25T16:10:04.1028846Z,116.1702229,134.1305822,86.6097954654222
8.0.100-preview.5.23275.7,7.0.100,cold,NuGetClient-win-d76a117,2023-05-25T16:10:04.1028846Z,105.6098547,97.9420623,107.82890641664586
8.0.100-preview.5.23275.7,7.0.100,force,NuGetClient-win-d76a117,2023-05-25T16:10:04.1028846Z,23.0628698,19.7888012,116.54505781785305
8.0.100-preview.5.23275.7,7.0.100,noop,NuGetClient-win-d76a117,2023-05-25T16:10:04.1028846Z,15.8074945,13.4161662,117.82422984593022
8.0.100-preview.5.23275.7,6.0.400,warmup,LargeAppCPM64-142722b,2023-05-25T16:05:19.4039024Z,103.1496682,71.9208905,143.4210108952975
8.0.100-preview.5.23275.7,6.0.400,arctic,LargeAppCPM64-142722b,2023-05-25T16:05:19.4039024Z,78.9814519,50.8815523,155.2261051988384
8.0.100-preview.5.23275.7,6.0.400,cold,LargeAppCPM64-142722b,2023-05-25T16:05:19.4039024Z,70.0519401,44.159996,158.63212510254755
8.0.100-preview.5.23275.7,6.0.400,force,LargeAppCPM64-142722b,2023-05-25T16:05:19.4039024Z,48.7738803,43.454628,112.2409339230795
8.0.100-preview.5.23275.7,6.0.400,noop,LargeAppCPM64-142722b,2023-05-25T16:05:19.4039024Z,15.6950678,10.4258237,150.54031462281486
8.0.100-preview.5.23275.7,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-05-25T16:05:40.6368215Z,112.1133857,75.9067134,147.69890656338177
8.0.100-preview.5.23275.7,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-05-25T16:05:40.6368215Z,78.8331483,52.352177,150.5823689051174
8.0.100-preview.5.23275.7,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2023-05-25T16:05:40.6368215Z,75.7179715,46.8098288,161.75656574928556
8.0.100-preview.5.23275.7,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2023-05-25T16:05:40.6368215Z,51.3580614,49.4353592,103.88932584108743
8.0.100-preview.5.23275.7,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2023-05-25T16:05:40.6368215Z,23.2842022,18.5866848,125.27356250211979
8.0.100-preview.5.23275.7,6.0.400,warmup,OrchardCore-5dbd92c,2023-05-25T16:03:09.5286128Z,56.1521039,24.2342793,231.7052766656857
8.0.100-preview.5.23275.7,6.0.400,arctic,OrchardCore-5dbd92c,2023-05-25T16:03:09.5286128Z,53.4383304,21.4571766,249.04642114004875
8.0.100-preview.5.23275.7,6.0.400,cold,OrchardCore-5dbd92c,2023-05-25T16:03:09.5286128Z,48.4036842,19.1234342,253.11188196521735
8.0.100-preview.5.23275.7,6.0.400,force,OrchardCore-5dbd92c,2023-05-25T16:03:09.5286128Z,18.1956087,11.7630756,154.68410914574076
8.0.100-preview.5.23275.7,6.0.400,noop,OrchardCore-5dbd92c,2023-05-25T16:03:09.5286128Z,14.0361212,8.0662024,174.01151748932062
8.0.100-preview.5.23275.7,7.0.100,warmup,Orleans-eda972a,2023-05-25T16:02:38.0345903Z,40.6689696,19.1756972,212.08600227583904
8.0.100-preview.5.23275.7,7.0.100,arctic,Orleans-eda972a,2023-05-25T16:02:38.0345903Z,36.9550256,18.4925153,199.83774516601318
8.0.100-preview.5.23275.7,7.0.100,cold,Orleans-eda972a,2023-05-25T16:02:38.0345903Z,32.5488828,14.8066393,219.82626942225843
8.0.100-preview.5.23275.7,7.0.100,force,Orleans-eda972a,2023-05-25T16:02:38.0345903Z,7.9047131,5.3547856,147.61960030668644
8.0.100-preview.5.23275.7,7.0.100,noop,Orleans-eda972a,2023-05-25T16:02:38.0345903Z,5.5196866,3.9443463,139.93919854349502
8.0.100-preview.6.23275.17,7.0.100,warmup,NuGetClient-win-d76a117,2023-05-26T00:13:28.7174911Z,125.4817278,130.5428229,96.12303841178847
8.0.100-preview.6.23275.17,7.0.100,arctic,NuGetClient-win-d76a117,2023-05-26T00:13:28.7174911Z,124.2533001,120.1221574,103.43911796908836
8.0.100-preview.6.23275.17,7.0.100,cold,NuGetClient-win-d76a117,2023-05-26T00:13:28.7174911Z,112.8943877,107.7715861,104.75338796187579
8.0.100-preview.6.23275.17,7.0.100,force,NuGetClient-win-d76a117,2023-05-26T00:13:28.7174911Z,24.181044,20.5249756,117.81277830118346
8.0.100-preview.6.23275.17,7.0.100,noop,NuGetClient-win-d76a117,2023-05-26T00:13:28.7174911Z,17.4756958,13.8355114,126.31044342892883
8.0.100-preview.6.23275.17,6.0.400,warmup,LargeAppCPM64-142722b,2023-05-26T00:06:28.2764988Z,105.7933692,78.9631974,133.97807166304034
8.0.100-preview.6.23275.17,6.0.400,arctic,LargeAppCPM64-142722b,2023-05-26T00:06:28.2764988Z,76.1306031,50.4925059,150.7760443713688
8.0.100-preview.6.23275.17,6.0.400,cold,LargeAppCPM64-142722b,2023-05-26T00:06:28.2764988Z,69.3885615,42.1448341,164.64310035093956
8.0.100-preview.6.23275.17,6.0.400,force,LargeAppCPM64-142722b,2023-05-26T00:06:28.2764988Z,46.6171426,42.4363391,109.85194196452257
8.0.100-preview.6.23275.17,6.0.400,noop,LargeAppCPM64-142722b,2023-05-26T00:06:28.2764988Z,15.4915043,10.6498153,145.4626569908682
8.0.100-preview.6.23275.17,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-05-26T00:07:49.8440313Z,142.3107332,96.0740618,148.12607121394757
8.0.100-preview.6.23275.17,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-05-26T00:07:49.8440313Z,101.715482,65.5829266,155.09445411056114
8.0.100-preview.6.23275.17,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2023-05-26T00:07:49.8440313Z,91.2464474,55.2614073,165.11784961364887
8.0.100-preview.6.23275.17,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2023-05-26T00:07:49.8440313Z,62.9941337,62.9042309,100.14292011636374
8.0.100-preview.6.23275.17,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2023-05-26T00:07:49.8440313Z,28.3218494,24.3821407,116.15817392112744
8.0.100-preview.6.23275.17,6.0.400,warmup,OrchardCore-5dbd92c,2023-05-26T00:05:02.5383977Z,66.4482249,30.657405,216.74445341998126
8.0.100-preview.6.23275.17,6.0.400,arctic,OrchardCore-5dbd92c,2023-05-26T00:05:02.5383977Z,63.9961959,28.8642058,221.71472980559193
8.0.100-preview.6.23275.17,6.0.400,cold,OrchardCore-5dbd92c,2023-05-26T00:05:02.5383977Z,56.9339756,24.0288273,236.94030045319772
8.0.100-preview.6.23275.17,6.0.400,force,OrchardCore-5dbd92c,2023-05-26T00:05:02.5383977Z,25.7211871,16.9815766,151.46524793227977
8.0.100-preview.6.23275.17,6.0.400,noop,OrchardCore-5dbd92c,2023-05-26T00:05:02.5383977Z,19.9706004,12.3309059,161.9556629655247
8.0.100-preview.6.23275.17,7.0.100,warmup,Orleans-eda972a,2023-05-26T00:03:40.1776090Z,40.2293171,19.3874399,207.5019564599656
8.0.100-preview.6.23275.17,7.0.100,arctic,Orleans-eda972a,2023-05-26T00:03:40.1776090Z,41.1959383,19.2616774,213.87513374094823
8.0.100-preview.6.23275.17,7.0.100,cold,Orleans-eda972a,2023-05-26T00:03:40.1776090Z,34.367008,15.8939359,216.22717126976707
8.0.100-preview.6.23275.17,7.0.100,force,Orleans-eda972a,2023-05-26T00:03:40.1776090Z,7.5408295,5.0324171,149.84508140233447
8.0.100-preview.6.23275.17,7.0.100,noop,Orleans-eda972a,2023-05-26T00:03:40.1776090Z,4.8899879,3.6734346,133.1175979014299
8.0.100-preview.6.23275.17,7.0.100,warmup,NuGetClient-win-d76a117,2023-05-26T08:14:13.0837757Z,188.9738816,267.4740047,70.65130752125012
8.0.100-preview.6.23275.17,7.0.100,arctic,NuGetClient-win-d76a117,2023-05-26T08:14:13.0837757Z,186.2648677,180.0852719,103.43148317172293
8.0.100-preview.6.23275.17,7.0.100,cold,NuGetClient-win-d76a117,2023-05-26T08:14:13.0837757Z,162.750926,160.6037954,101.33691149368691
8.0.100-preview.6.23275.17,7.0.100,force,NuGetClient-win-d76a117,2023-05-26T08:14:13.0837757Z,16.7466766,14.1137226,118.6552766737813
8.0.100-preview.6.23275.17,7.0.100,noop,NuGetClient-win-d76a117,2023-05-26T08:14:13.0837757Z,11.9206514,9.7303144,122.51044426683686
8.0.100-preview.6.23275.17,6.0.400,warmup,LargeAppCPM64-142722b,2023-05-26T08:04:54.8744295Z,91.8859813,60.7498124,151.25311119479275
8.0.100-preview.6.23275.17,6.0.400,arctic,LargeAppCPM64-142722b,2023-05-26T08:04:54.8744295Z,69.8141112,42.2151381,165.37695798749502
8.0.100-preview.6.23275.17,6.0.400,cold,LargeAppCPM64-142722b,2023-05-26T08:04:54.8744295Z,69.4687044,39.3634689,176.4801384158498
8.0.100-preview.6.23275.17,6.0.400,force,LargeAppCPM64-142722b,2023-05-26T08:04:54.8744295Z,38.7808515,34.1120969,113.68650720501441
8.0.100-preview.6.23275.17,6.0.400,noop,LargeAppCPM64-142722b,2023-05-26T08:04:54.8744295Z,13.1049302,8.4844523,154.45817522010233
8.0.100-preview.6.23275.17,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-05-26T08:07:04.3160090Z,131.6125347,91.8401167,143.30614923968187
8.0.100-preview.6.23275.17,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-05-26T08:07:04.3160090Z,92.7619558,63.8454564,145.29139743137617
8.0.100-preview.6.23275.17,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2023-05-26T08:07:04.3160090Z,86.3513451,57.1454837,151.10790828777255
8.0.100-preview.6.23275.17,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2023-05-26T08:07:04.3160090Z,63.6966904,65.2174224,97.66821204512983
8.0.100-preview.6.23275.17,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2023-05-26T08:07:04.3160090Z,27.1616208,23.8300678,113.98045959399244
8.0.100-preview.6.23275.17,6.0.400,warmup,OrchardCore-5dbd92c,2023-05-26T08:03:18.4773710Z,50.8764297,24.9540699,203.88028848151941
8.0.100-preview.6.23275.17,6.0.400,arctic,OrchardCore-5dbd92c,2023-05-26T08:03:18.4773710Z,49.0285661,22.5384251,217.5332388242158
8.0.100-preview.6.23275.17,6.0.400,cold,OrchardCore-5dbd92c,2023-05-26T08:03:18.4773710Z,47.0878687,19.1131935,246.36316636463707
8.0.100-preview.6.23275.17,6.0.400,force,OrchardCore-5dbd92c,2023-05-26T08:03:18.4773710Z,19.1571726,12.7157569,150.65695853307795
8.0.100-preview.6.23275.17,6.0.400,noop,OrchardCore-5dbd92c,2023-05-26T08:03:18.4773710Z,14.6129393,8.3494918,175.01591294454596
8.0.100-preview.6.23275.17,7.0.100,warmup,Orleans-eda972a,2023-05-26T08:03:09.8070661Z,47.9556205,20.7200703,231.4452596234676
8.0.100-preview.6.23275.17,7.0.100,arctic,Orleans-eda972a,2023-05-26T08:03:09.8070661Z,44.0500587,20.3087681,216.90167755670024
8.0.100-preview.6.23275.17,7.0.100,cold,Orleans-eda972a,2023-05-26T08:03:09.8070661Z,41.5772403,16.4735939,252.38718735199606
8.0.100-preview.6.23275.17,7.0.100,force,Orleans-eda972a,2023-05-26T08:03:09.8070661Z,8.4494189,6.2281481,135.66502858209165
8.0.100-preview.6.23275.17,7.0.100,noop,Orleans-eda972a,2023-05-26T08:03:09.8070661Z,6.2627824,4.558911,137.3745265042463
8.0.100-preview.6.23275.17,7.0.100,warmup,NuGetClient-win-d76a117,2023-05-26T16:10:03.8937152Z,119.0818432,113.7663059,104.67233005233756
8.0.100-preview.6.23275.17,7.0.100,arctic,NuGetClient-win-d76a117,2023-05-26T16:10:03.8937152Z,114.3435266,105.766029,108.10987959092233
8.0.100-preview.6.23275.17,7.0.100,cold,NuGetClient-win-d76a117,2023-05-26T16:10:03.8937152Z,102.9713436,100.7205877,102.23465326344596
8.0.100-preview.6.23275.17,7.0.100,force,NuGetClient-win-d76a117,2023-05-26T16:10:03.8937152Z,18.7453462,15.6181073,120.02316183344443
8.0.100-preview.6.23275.17,7.0.100,noop,NuGetClient-win-d76a117,2023-05-26T16:10:03.8937152Z,13.0182867,10.7612948,120.9732373468665
8.0.100-preview.6.23275.17,6.0.400,warmup,LargeAppCPM64-142722b,2023-05-26T16:04:38.6482758Z,91.427223,63.3769193,144.25949385015312
8.0.100-preview.6.23275.17,6.0.400,arctic,LargeAppCPM64-142722b,2023-05-26T16:04:38.6482758Z,63.628953,44.4956633,143.0003471821489
8.0.100-preview.6.23275.17,6.0.400,cold,LargeAppCPM64-142722b,2023-05-26T16:04:38.6482758Z,62.7486985,38.3269831,163.71937842402212
8.0.100-preview.6.23275.17,6.0.400,force,LargeAppCPM64-142722b,2023-05-26T16:04:38.6482758Z,41.8321226,37.6215052,111.19204927505133
8.0.100-preview.6.23275.17,6.0.400,noop,LargeAppCPM64-142722b,2023-05-26T16:04:38.6482758Z,13.8175557,8.9515869,154.35872828313825
8.0.100-preview.6.23275.17,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-05-26T16:05:39.1167228Z,109.5653757,79.3267003,138.1191645254908
8.0.100-preview.6.23275.17,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-05-26T16:05:39.1167228Z,84.1905734,56.7519437,148.34835234022128
8.0.100-preview.6.23275.17,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2023-05-26T16:05:39.1167228Z,69.0211421,49.7186649,138.82340211432347
8.0.100-preview.6.23275.17,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2023-05-26T16:05:39.1167228Z,54.6191029,52.5763646,103.88527870943744
8.0.100-preview.6.23275.17,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2023-05-26T16:05:39.1167228Z,23.2434218,19.6432531,118.32776211593996
8.0.100-preview.6.23275.17,6.0.400,warmup,OrchardCore-5dbd92c,2023-05-26T16:03:20.2913469Z,62.4764172,27.8438657,224.38126183032122
8.0.100-preview.6.23275.17,6.0.400,arctic,OrchardCore-5dbd92c,2023-05-26T16:03:20.2913469Z,59.5927214,26.3034637,226.55845663398318
8.0.100-preview.6.23275.17,6.0.400,cold,OrchardCore-5dbd92c,2023-05-26T16:03:20.2913469Z,52.1100183,22.9180194,227.37574914523373
8.0.100-preview.6.23275.17,6.0.400,force,OrchardCore-5dbd92c,2023-05-26T16:03:20.2913469Z,23.4978484,16.0879215,146.05894490472247
8.0.100-preview.6.23275.17,6.0.400,noop,OrchardCore-5dbd92c,2023-05-26T16:03:20.2913469Z,18.3723823,11.7357364,156.55074103402663
8.0.100-preview.6.23275.17,7.0.100,warmup,Orleans-eda972a,2023-05-26T16:02:42.2994985Z,49.6816757,22.0154927,225.66688094152897
8.0.100-preview.6.23275.17,7.0.100,arctic,Orleans-eda972a,2023-05-26T16:02:42.2994985Z,42.8616952,19.5253761,219.51789804448376
8.0.100-preview.6.23275.17,7.0.100,cold,Orleans-eda972a,2023-05-26T16:02:42.2994985Z,42.9691769,15.8372679,271.31685320546984
8.0.100-preview.6.23275.17,7.0.100,force,Orleans-eda972a,2023-05-26T16:02:42.2994985Z,9.5156627,6.7515849,140.93968810197438
8.0.100-preview.6.23275.17,7.0.100,noop,Orleans-eda972a,2023-05-26T16:02:42.2994985Z,6.7720078,4.5744277,148.04054723610562
8.0.100-preview.6.23276.3,7.0.100,warmup,NuGetClient-win-d76a117,2023-05-27T00:14:38.7923746Z,116.6378378,397.5556554,29.338744453941935
8.0.100-preview.6.23276.3,7.0.100,arctic,NuGetClient-win-d76a117,2023-05-27T00:14:38.7923746Z,105.3654107,132.1933198,79.70554855526065
8.0.100-preview.6.23276.3,7.0.100,cold,NuGetClient-win-d76a117,2023-05-27T00:14:38.7923746Z,93.8512189,88.2787738,106.31232725618128
8.0.100-preview.6.23276.3,7.0.100,force,NuGetClient-win-d76a117,2023-05-27T00:14:38.7923746Z,18.7314373,15.6280236,119.85800494951901
8.0.100-preview.6.23276.3,7.0.100,noop,NuGetClient-win-d76a117,2023-05-27T00:14:38.7923746Z,13.1295789,10.348556,126.87353578605556
8.0.100-preview.6.23276.3,6.0.400,warmup,LargeAppCPM64-142722b,2023-05-27T00:06:03.5474242Z,99.0089695,62.3930841,158.68580777528837
8.0.100-preview.6.23276.3,6.0.400,arctic,LargeAppCPM64-142722b,2023-05-27T00:06:03.5474242Z,72.0466471,51.6019983,139.6198780542187
8.0.100-preview.6.23276.3,6.0.400,cold,LargeAppCPM64-142722b,2023-05-27T00:06:03.5474242Z,61.4106702,41.7251966,147.17886362217885
8.0.100-preview.6.23276.3,6.0.400,force,LargeAppCPM64-142722b,2023-05-27T00:06:03.5474242Z,41.5520983,40.1853425,103.40113015087529
8.0.100-preview.6.23276.3,6.0.400,noop,LargeAppCPM64-142722b,2023-05-27T00:06:03.5474242Z,13.6516395,9.7441422,140.10098805824077
8.0.100-preview.6.23276.3,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-05-27T00:06:54.4413484Z,107.9358607,76.1965528,141.65451944172466
8.0.100-preview.6.23276.3,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-05-27T00:06:54.4413484Z,85.6425521,53.5095812,160.05087346861913
8.0.100-preview.6.23276.3,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2023-05-27T00:06:54.4413484Z,77.5927853,48.8722463,158.7665621582039
8.0.100-preview.6.23276.3,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2023-05-27T00:06:54.4413484Z,50.7666696,48.9036878,103.80949143880312
8.0.100-preview.6.23276.3,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2023-05-27T00:06:54.4413484Z,22.4773664,18.5350108,121.26977773328302
8.0.100-preview.6.23276.3,6.0.400,warmup,OrchardCore-5dbd92c,2023-05-27T00:04:42.3361565Z,62.165057,27.4635877,226.3544649703578
8.0.100-preview.6.23276.3,6.0.400,arctic,OrchardCore-5dbd92c,2023-05-27T00:04:42.3361565Z,60.4007258,30.1047653,200.6350994538396
8.0.100-preview.6.23276.3,6.0.400,cold,OrchardCore-5dbd92c,2023-05-27T00:04:42.3361565Z,56.7052085,21.6877566,261.4618447903459
8.0.100-preview.6.23276.3,6.0.400,force,OrchardCore-5dbd92c,2023-05-27T00:04:42.3361565Z,22.730796,14.7197845,154.4234292288722
8.0.100-preview.6.23276.3,6.0.400,noop,OrchardCore-5dbd92c,2023-05-27T00:04:42.3361565Z,17.1314256,10.4878313,163.34573955246591
8.0.100-preview.6.23276.3,7.0.100,warmup,Orleans-eda972a,2023-05-27T00:03:55.9159814Z,44.4456279,22.2672481,199.60090128963893
8.0.100-preview.6.23276.3,7.0.100,arctic,Orleans-eda972a,2023-05-27T00:03:55.9159814Z,42.6979243,19.2620929,221.6681464556741
8.0.100-preview.6.23276.3,7.0.100,cold,Orleans-eda972a,2023-05-27T00:03:55.9159814Z,36.2600384,15.6655393,231.46370964707228
8.0.100-preview.6.23276.3,7.0.100,force,Orleans-eda972a,2023-05-27T00:03:55.9159814Z,8.2121948,5.9226499,138.65744115653368
8.0.100-preview.6.23276.3,7.0.100,noop,Orleans-eda972a,2023-05-27T00:03:55.9159814Z,6.1929508,4.3430949,142.59303428990236
8.0.100-preview.6.23276.3,7.0.100,warmup,NuGetClient-win-d76a117,2023-05-27T08:10:49.0909842Z,117.8339603,265.2889309,44.41721706979821
8.0.100-preview.6.23276.3,7.0.100,arctic,NuGetClient-win-d76a117,2023-05-27T08:10:49.0909842Z,111.1399253,113.0080532,98.34690728040964
8.0.100-preview.6.23276.3,7.0.100,cold,NuGetClient-win-d76a117,2023-05-27T08:10:49.0909842Z,99.4319853,94.9418671,104.72933420960709
8.0.100-preview.6.23276.3,7.0.100,force,NuGetClient-win-d76a117,2023-05-27T08:10:49.0909842Z,18.2400036,14.7996725,123.24599480157417
8.0.100-preview.6.23276.3,7.0.100,noop,NuGetClient-win-d76a117,2023-05-27T08:10:49.0909842Z,12.0464655,10.0077181,120.3717508789541
8.0.100-preview.6.23276.3,6.0.400,warmup,LargeAppCPM64-142722b,2023-05-27T08:04:59.9305442Z,99.2212217,78.257251,126.78853452186816
8.0.100-preview.6.23276.3,6.0.400,arctic,LargeAppCPM64-142722b,2023-05-27T08:04:59.9305442Z,86.769798,57.1960893,151.7058230063292
8.0.100-preview.6.23276.3,6.0.400,cold,LargeAppCPM64-142722b,2023-05-27T08:04:59.9305442Z,64.5012688,37.7072146,171.05816349532222
8.0.100-preview.6.23276.3,6.0.400,force,LargeAppCPM64-142722b,2023-05-27T08:04:59.9305442Z,39.0733765,34.0150372,114.87089157144888
8.0.100-preview.6.23276.3,6.0.400,noop,LargeAppCPM64-142722b,2023-05-27T08:04:59.9305442Z,12.9055339,8.2521716,156.38954841898826
8.0.100-preview.6.23276.3,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2023-05-27T08:07:14.1482206Z,144.6912504,102.1599813,141.63202514211895
8.0.100-preview.6.23276.3,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2023-05-27T08:07:14.1482206Z,107.8789898,76.7320648,140.59179833252708
